epoch,train_total,train_structure,train_position,train_magnitude,train_relative_sign,train_global_sign,validation_total,validation_structure,validation_position,validation_magnitude,validation_relative_sign,validation_global_sign
1,1.807876013755798,1.1197650060653686,0.7853570404052734,0.09399433428049088,0.2404136357307434,0.6881110076904297,1.61279212474823,0.931904646396637,0.7452962288856506,0.08396989446878433,0.10263852220773696,0.680887478351593
2,1.545748728275299,0.8878390164375305,0.7167346920967103,0.08391908782720565,0.08718524098396302,0.6579097118377686,1.4695802850723267,0.8445617361068726,0.6848740210533142,0.08022158646583558,0.07946613222360611,0.6250185489654541
3,1.3952804820537568,0.831818751335144,0.6745744433403015,0.08146694833040237,0.07577736312150955,0.5634617307186127,1.3146348185539245,0.7980736265182495,0.6449176030158996,0.07968098294734954,0.0734750297665596,0.5165611920356751
4,1.2233595418930054,0.7778085980415345,0.6335912508964539,0.07925193083286286,0.06496542119979859,0.4455509438514709,1.1690099592208862,0.7417478761672973,0.5986849598884583,0.07730284810066224,0.06576006710529328,0.42726208305358887
5,1.1269531903266907,0.7425634593963623,0.6013432621955872,0.07843573886156083,0.06278445813059806,0.38438973093032835,1.1282944645881652,0.7280456042289734,0.583748221874237,0.07812128853797913,0.0661761018037796,0.4002488603591919
6,1.0785524821281434,0.7174197597503662,0.5820140280723571,0.0775153408050537,0.05789038923382759,0.3611327223777771,1.1070833258628845,0.717291998386383,0.5777652325630188,0.0778459575176239,0.06168081194162369,0.38979132747650147
7,1.0515764775276184,0.7018371596336365,0.5665485024452209,0.07767652279138565,0.057612139254808424,0.34973931789398194,1.0860723176002502,0.7033515629768372,0.5625273594856263,0.07776472318172455,0.06305948355793953,0.3827207546234131
8,1.0311343083381654,0.6867137188911439,0.552374550819397,0.07694219601154327,0.05739697477221489,0.3444205894470215,1.0524189517498015,0.6737442636489868,0.536413896560669,0.07649166435003281,0.06083871245384216,0.37867468810081484
9,1.0095772910118104,0.6713509349822998,0.537294421672821,0.07695876491069793,0.057097752064466475,0.3382263560295105,1.0513165652751923,0.666474458694458,0.5316004910469055,0.0760625855922699,0.05881138372421264,0.38484210658073426
10,0.9952358415126801,0.6599465351104736,0.5306012682914734,0.07605355912446976,0.05329171049594879,0.33528930640220644,1.0257053303718566,0.6514400701522827,0.5177558093070984,0.07566321295499802,0.05802105861902237,0.37426526021957396
11,0.9834281284809112,0.6480420694351197,0.5180063381195068,0.07600328093767166,0.05403245759010315,0.3353860590457916,1.0273359775543214,0.6562131123542786,0.5223525099754334,0.07552534711360931,0.05833526343107223,0.37112286520004273
12,0.9706398036479951,0.6387825899124145,0.5111625580787659,0.07552711689472198,0.05209291380643845,0.33185721373558047,1.015748387336731,0.6472547831535339,0.511879406452179,0.07527472752332687,0.06010066515207291,0.36849360418319704
13,0.953515694618225,0.6263230013847351,0.5000310850143432,0.07515860968828202,0.05113331100344658,0.32719269323349,0.9986212129592896,0.6274252510070801,0.49651522636413575,0.07508345991373062,0.055826571851968765,0.3711959619522095
14,0.9424854618310929,0.6174929666519166,0.4918538727760315,0.07471466541290284,0.05092443165183067,0.32499249517917633,1.0028455669879912,0.6323231997489929,0.4926572675704956,0.07575093114376068,0.06391500017046928,0.3705223672389984
15,0.9367016026973725,0.6125239396095276,0.4878560438156128,0.07453308588266373,0.05013481140136719,0.32417766308784485,0.991969680070877,0.6297681970596314,0.4996810050010681,0.07513974398374558,0.05494743850827217,0.3622014830112457
16,0.9268405368328094,0.6053154010772706,0.4830370364189148,0.07389245176315308,0.048385913014411926,0.3215251357555389,0.9806508309841155,0.6208352661132812,0.4888971943855286,0.07374749255180359,0.05819059255719185,0.3598155648708343
17,0.9140878036022186,0.5962520051002502,0.47421264624595644,0.07361965274810792,0.0484197036921978,0.31783579850196836,0.9784067194461823,0.6046288185119629,0.4772633216381073,0.07350271224975585,0.05386277291178703,0.37377790093421936
18,0.9145884273052216,0.5912359800338746,0.4706204619407654,0.07341855555772782,0.047196969032287595,0.32335244727134704,0.9700041952133178,0.6134985337257385,0.48332406759262087,0.07371748602390289,0.056456975132226944,0.35650566148757934
19,0.9031753511428833,0.585060314655304,0.4647982544898987,0.07315752118825912,0.04710454165935516,0.31811503648757933,0.9709379699230194,0.6122178359031677,0.4780180287361145,0.07456185978651046,0.05963794022798538,0.3587201340198517
20,0.8939665250778198,0.5790424456596375,0.459381608247757,0.07310528808832169,0.046555543318390846,0.31492407941818235,0.9743276958465577,0.6196141481399536,0.48266354942321776,0.07429341441392899,0.0626571747660637,0.354713547706604
21,0.8856772525310517,0.5708373641967773,0.4524958972930908,0.0726593319773674,0.045682132840156556,0.3148398883342743,0.9581308805942534,0.5938611259460449,0.46670705437660215,0.07362358832359314,0.05353047898411751,0.3642697546482086
22,0.8833645503520966,0.5655039472579956,0.44937508368492124,0.07255227321386337,0.04357659110426903,0.31786060309410097,0.9549281523227693,0.5998097620010376,0.4677567617893219,0.07373585253953933,0.05831716600060463,0.3551183903217316
23,0.8755556468963623,0.5599516286849976,0.4447767663002014,0.07225854748487473,0.042916316092014316,0.31560401821136475,0.9559412469863892,0.60239080286026,0.46702128314971925,0.0733282904624939,0.06204122319817543,0.3535504441261291
24,0.8648018074035645,0.5523330545425416,0.43830689930915834,0.07182187551259994,0.042204277753829955,0.31246875286102294,0.9352963736057281,0.5860716104507446,0.4583320372104645,0.07364239412546157,0.054097188919782636,0.3492247631549835
25,0.857001446723938,0.5451877889633179,0.4315053086280823,0.07124355804920196,0.04243892493844032,0.31181365776062014,0.9443904702663422,0.5918526811599731,0.45835012674331665,0.07322772115468978,0.06027485451102257,0.352537789106369
26,0.8498985035419464,0.5399007043838501,0.4283474550247192,0.07080461555719375,0.040748633444309235,0.30999779915809633,0.935535176038742,0.5858069400787353,0.45602936935424804,0.07326763755083084,0.056509941428899764,0.34972823596000674
27,0.8472586059570312,0.5370533280372619,0.425844691991806,0.07117284244298935,0.04003579521179199,0.31020527791976926,0.9414981043338775,0.5853463153839111,0.45464017176628113,0.07298216700553894,0.05772398176789284,0.3561517889499664
28,0.838790497303009,0.5293200578689575,0.42072874307632446,0.07061770272254944,0.037973608270287514,0.3094704394340515,0.9392015433311462,0.5830191521644592,0.4517046971321106,0.07182760530710221,0.059486837267875674,0.356182391166687
29,0.8363292143344878,0.529622866153717,0.4198082416057587,0.0707457166314125,0.039068900674581526,0.30670634818077086,0.932895962715149,0.5834055562019348,0.45044704723358153,0.07374231290817261,0.05921620008349419,0.3494904065132141
30,0.829958939909935,0.5205310683250427,0.4130389320850372,0.07045931345224381,0.03703282767534256,0.30942787158489227,0.9344798789024353,0.5833399477005005,0.4501740601062775,0.07249609011411667,0.060669801086187365,0.3511399312019348
31,0.8227803330421447,0.5164626569747924,0.4108198819160461,0.06981446772813797,0.03582830648124218,0.3063176760673523,0.9360574157238006,0.5883502049446105,0.45606030607223513,0.07289470040798188,0.05939520710706711,0.3477072107791901
32,0.815134176492691,0.5099246034622192,0.40490250968933106,0.06952577173709869,0.035496322482824326,0.3052095730304718,0.9316785604953766,0.5822946681976319,0.44983354020118715,0.0732415097951889,0.059219633877277376,0.34938389229774475
33,0.8179881989955902,0.5085733907222748,0.40414289236068723,0.06980300182104111,0.0346274975836277,0.3094148082733154,0.9342465639114381,0.5871507244110108,0.4509802882671356,0.07334885662794113,0.06282157093286514,0.3470958395004273
34,0.8122381308078767,0.5046240148544312,0.40116510701179503,0.06928823870420456,0.03417066283524037,0.30761411595344545,0.93636030292511,0.5877915258407593,0.45442913484573366,0.07264999264478683,0.060712391614913944,0.3485687770843506
35,0.805561933040619,0.4978877956867218,0.39673278617858887,0.06894925320148468,0.03220575134456158,0.3076741373538971,0.9238836271762847,0.5780733733177185,0.4428005483150482,0.07254491096735001,0.06272792404890061,0.3458102538585663
36,0.7984871428012847,0.4932362513542175,0.3925453903675079,0.06884287655353546,0.03184798514842987,0.30525089144706724,0.9213875977993011,0.5724222083091736,0.4407991461753845,0.07215661311149597,0.05946645241975784,0.34896538949012756
