epoch,train_total,train_structure,train_position,train_magnitude,train_relative_sign,train_global_sign,validation_total,validation_structure,validation_position,validation_magnitude,validation_relative_sign,validation_global_sign
1,1.803756489276886,1.1177967100143433,0.7848732213973999,0.0940895037651062,0.23883397829532624,0.6859597792625427,1.6005664954185486,0.9280565152168274,0.7425148758888245,0.08352241855859756,0.10201921790838242,0.6725099802017211
2,1.5075658330917356,0.8810193157196045,0.7140151991844177,0.08367885130643844,0.08332526862621308,0.6265465173721313,1.4139951581954957,0.8440504240989685,0.6864557867050171,0.08122614282369614,0.07636849504709244,0.5699447340965271
3,1.329972891807556,0.8291004419326782,0.672560483455658,0.08163975811004638,0.07490020567178726,0.5008724498748779,1.267569660425186,0.8046391048431396,0.6503908958435058,0.07959378242492676,0.07465443176031113,0.4629305555820465
4,1.1928104250431062,0.775225462436676,0.6314963431358337,0.07958512377738952,0.06414399552345276,0.4175849626064301,1.158411366224289,0.7430166869163514,0.6006605129241943,0.07869397228956222,0.06366218823194504,0.4153946793079376
5,1.132830199241638,0.7413570098876953,0.6005281777381897,0.07867821288108826,0.06215061897039414,0.3914731893539429,1.133652030467987,0.7328358926773071,0.5861472034454346,0.07829572558403015,0.0683929640352726,0.4008161377906799
6,1.0975975263118745,0.7196311616897583,0.58278480052948,0.07783447366952896,0.05901188564300537,0.3779663646221161,1.112105566263199,0.7190363931655884,0.5765901536941528,0.0787282600402832,0.0637179673910141,0.39306917309761047
7,1.0755822820663452,0.7033528871536255,0.567327431678772,0.077745898604393,0.05827956032752991,0.3722293949127197,1.100468899011612,0.7088228263854981,0.5726396532058716,0.07729955303668976,0.05888362255692482,0.3916460726261139
8,1.0565102291107178,0.6872698974609375,0.553682101726532,0.07709181934595108,0.056495975494384766,0.36924033164978026,1.0647866179943084,0.6772212824821472,0.5409842624664306,0.07653250288963317,0.059704526722431185,0.38756533551216127
9,1.0436672228574753,0.6767983860969543,0.5438763480186463,0.07675021523237228,0.05617182613909245,0.36686883676052096,1.0511057090759277,0.6676499061584472,0.5339711308479309,0.07599961501359939,0.05767916205525398,0.3834558029174805
10,1.0283332302570343,0.6638089547157288,0.5328336696624756,0.07601813822984696,0.054957147270441056,0.36452427554130556,1.0419888610839845,0.6569573965072631,0.5232705531120301,0.07499180662631988,0.05869503712654114,0.3850314645767212
