epoch,train_total,train_structure,train_position,train_magnitude,train_relative_sign,train_global_sign,validation_total,validation_structure,validation_position,validation_magnitude,validation_relative_sign,validation_global_sign
1,1.8625136890411378,1.1721476793289185,0.8002404127120971,0.0967194042801857,0.2751878643035889,0.6903660097122193,1.6756663122177125,0.9883330879211426,0.7770194034576416,0.087775339782238,0.12353832924365997,0.6873332242965698
2,1.5944615197181702,0.9149292364120484,0.7368395800590515,0.08593811666965484,0.0921515440940857,0.6795322833061218,1.5430109939575196,0.8740101232528686,0.7135699396133423,0.08402698981761933,0.07641317862272262,0.6690008707046509
3,1.494543221950531,0.8453365693092346,0.692466082572937,0.0821633853316307,0.0707071025967598,0.6492066526412964,1.4615008406639098,0.8340977210998535,0.678870608329773,0.0796580531001091,0.0755690723657608,0.6274031195640564
4,1.4092460842132568,0.8123963575363159,0.6644195928573609,0.08070378333330154,0.067272984623909,0.5968497266769409,1.381835871696472,0.8091912884712219,0.6590974016189575,0.07974633115530014,0.07034756299853324,0.5726445832252502
5,1.3201559782028198,0.7906896729469299,0.6445979504585266,0.0797102124094963,0.06638151201605796,0.5294663052558899,1.2976924610137939,0.7898457541465759,0.6459718255996704,0.07867766791582108,0.06519626113772392,0.507846706867218
6,1.2283294577598571,0.7648982915878296,0.6252813658714295,0.07846860891580582,0.06114831966161728,0.46343116617202756,1.2261774034500121,0.7708538455963134,0.6275425181388855,0.07751265567541123,0.06579866322875023,0.4553235578536987
7,1.1557767415046691,0.7436489725112915,0.6063454704284668,0.07811123079061508,0.059192269027233124,0.41212776899337766,1.1732602486610413,0.7517495632171631,0.6131746349334717,0.07734425735473632,0.06123067459464073,0.42151068544387815
8,1.1149929287433624,0.7307359647750854,0.593851360797882,0.0780617099404335,0.05882289314270019,0.38425696396827697,1.1466551861763001,0.7458075814247132,0.606619821548462,0.07764075845479965,0.06154699388146401,0.40084760475158693
9,1.0898509647846222,0.7234921307563782,0.5871262578964234,0.077195596575737,0.05917027992010117,0.36635883402824404,1.12159707736969,0.7300080056190491,0.5935329241752625,0.07575296604633332,0.060722118973731996,0.3915890717506409
10,1.0620289831161498,0.7086089177131653,0.5762333297729492,0.07615043580532074,0.0562251513004303,0.3534200654029846,1.1044505002498628,0.7205889830589295,0.5856384119987488,0.07560439187288284,0.05934617367386818,0.38386151719093325
11,1.0455558128356934,0.699795147895813,0.5676355457305908,0.07651597857475281,0.05564361923933029,0.3457606649398804,1.0984304840564727,0.7124890160560607,0.576312828540802,0.0770821269750595,0.059094064384698865,0.385941468000412
12,1.0283688974380492,0.689029800415039,0.5590150027275086,0.07579603856801986,0.05421876120567322,0.33933909702301024,1.0871280767917633,0.7120141191482544,0.576478841304779,0.07510003662109375,0.060435245335102084,0.3751139576435089
13,1.0248944792747499,0.6848170294761657,0.5540083870887756,0.0765054544210434,0.05430318799614906,0.340077449798584,1.0756263868808746,0.7023431715965271,0.567544608592987,0.07666308408975601,0.05813547068834305,0.37328321528434755
14,1.0080355598926545,0.6748725008964539,0.545436158657074,0.07571258813142777,0.05372375237941742,0.3331630589962006,1.0647301230430604,0.6945179018974305,0.5613106346130371,0.07523202157020568,0.05797524416446686,0.3702122211456299
15,1.0014129886627199,0.6698460974693299,0.5407850751876832,0.07533629840612412,0.053724728107452394,0.3315668911933899,1.0596026058197021,0.6904551076889038,0.5553745455741882,0.07504982459545136,0.06003072762489319,0.36914749813079833
16,0.9926374208927154,0.6634825420379639,0.5339797372817994,0.07544106394052505,0.0540617393553257,0.3291548788547516,1.0763357803821563,0.6924773349761962,0.5498435506820679,0.07565790838003159,0.06697588807344437,0.3838584454059601
