epoch,train_total,train_structure,train_position,train_magnitude,train_relative_sign,train_global_sign,validation_total,validation_structure,validation_position,validation_magnitude,validation_relative_sign,validation_global_sign
1,1.7866578388214112,1.0976235013008118,0.7994691824913025,0.09518874162435531,0.2029655731320381,0.6890343375205994,1.611877109527588,0.9286986646652222,0.7492188282012939,0.08433097332715989,0.09514887249469757,0.6831784448623657
2,1.5307069497108459,0.8772814073562623,0.716480125427246,0.08441516536474228,0.07638611882925034,0.6534255423545837,1.460593777179718,0.8490098075866699,0.6987777051925659,0.08063353955745697,0.0695985609292984,0.6115839695930481
3,1.3766121187210083,0.8303000340461731,0.6775665202140808,0.08214936167001724,0.07058415001630783,0.5463120846748352,1.3501805272102356,0.8186583304405213,0.6712014141082764,0.07870701068639756,0.06874990233778953,0.5315221967697144
4,1.2540954129695892,0.7926688356399536,0.6481545977592468,0.08000261515378952,0.06451162427663804,0.4614265773296356,1.2352018384933472,0.7833762698173523,0.6410563735961914,0.07878550225496292,0.06353439530730247,0.4518255686759949
5,1.1640203342437743,0.7566858777999877,0.6170040082931518,0.07895475947856903,0.06072711339592934,0.40733445644378663,1.1709508395195007,0.746492516040802,0.605642511844635,0.07699511301517487,0.063854894220829,0.4244583234786987
6,1.1032594711780548,0.7266194291114807,0.5893677687644958,0.07811765283346177,0.0591340080499649,0.3766400420665741,1.1267587211132049,0.7251033878326416,0.5844759221076965,0.0780608589053154,0.06256660535931587,0.40165533328056335
7,1.0640115337371825,0.7048904919624328,0.5705039443969726,0.07728342735767364,0.0571031186580658,0.35912104177474974,1.0944486348629,0.7036459183692932,0.5677698879241944,0.07631241530179977,0.05956361824274063,0.3908027164936066
8,1.038104326725006,0.6906082024574279,0.5566896095275878,0.07718639671802521,0.05673220005631447,0.34749612426757814,1.0711957814693451,0.6896577277183533,0.5534078760147094,0.07602752602100372,0.06022232919931412,0.3815380537509918
9,1.0187160007953644,0.6784010238647461,0.5459947905540466,0.07715749824047088,0.05524874113500118,0.3403149769306183,1.0539435675144195,0.6747050714492798,0.539104775428772,0.07667399352788926,0.05892631059885025,0.37923849606513976
10,0.9967438861131668,0.6621387114524842,0.5330933122634888,0.07641618186235428,0.05262922452390194,0.3346051746606827,1.0559509649276733,0.6780214519500732,0.5371389451026917,0.07625342828035354,0.06462907150387764,0.3779295129776001
11,0.9861556668281555,0.6534036889076232,0.5242770929336548,0.07615245479345321,0.05297414302825928,0.33275197792053224,1.042002197742462,0.6696712455749512,0.53397887134552,0.07513861924409866,0.06055376222729683,0.372330952167511
12,0.977199838399887,0.649230297088623,0.5195010013580322,0.0759955962896347,0.05373370139300823,0.32796954131126405,1.0509756932258605,0.669445083618164,0.5333740921020508,0.07546914434432983,0.06060185271501541,0.3815306096076965
