epoch,train_total,train_structure,train_position,train_magnitude,train_relative_sign,train_global_sign,validation_total,validation_structure,validation_position,validation_magnitude,validation_relative_sign,validation_global_sign
1,1.8339565019607544,1.1480492649078369,0.7980349898338318,0.09667040240764618,0.253343878865242,0.6859072370529175,1.6350073323249816,0.9612925500869751,0.7554327239990234,0.08527784365415574,0.12058198416233062,0.6737147822380066
2,1.530162456035614,0.8999905171394348,0.7258290381431579,0.08473480814695358,0.08942667692899704,0.6301719388961792,1.4300371403694152,0.8548633589744568,0.6902830414772033,0.08097338193655014,0.08360694831609726,0.5751737813949584
3,1.3422374734878542,0.8394197998046875,0.6803605980873108,0.08198352736234665,0.07707567739486694,0.5028176736831665,1.2705716490745544,0.8051767892837525,0.6528907380104065,0.08066436207294464,0.07162169152498245,0.46539485979080203
4,1.203888129234314,0.795707109451294,0.6469470882415771,0.08056301474571229,0.06819701236486435,0.40818101978302,1.1812658591270446,0.7680816268920898,0.621014157295227,0.07913523590564728,0.06793224036693574,0.4131842322349548
5,1.1382706682682038,0.7620196952819824,0.618764419078827,0.07932239776849746,0.06393287903070449,0.3762509729862213,1.1538694243431091,0.7494564385414123,0.5982249660491943,0.07834706467390061,0.07288439738750457,0.40441298580169677
6,1.1002758700847626,0.737513355255127,0.5972167677879333,0.07875995850563049,0.061536630749702455,0.3627625148296356,1.1235703613758088,0.7286916909217834,0.5875178179740905,0.07775552010536194,0.06341834557056426,0.39487867045402525
7,1.076009123325348,0.7211903266906738,0.5818159346580505,0.07824429422616959,0.061130097806453704,0.3548187966346741,1.0922557771205903,0.702561800956726,0.5649912648200989,0.07688269257545471,0.06068783923983574,0.38969397616386414
8,1.0540650367736817,0.7031676917076111,0.5666913375854492,0.07809188669919967,0.058384474515914914,0.35089734506607057,1.0758375248908996,0.6918835544586182,0.5500120034217835,0.07654833513498306,0.06532320734858513,0.3839539704322815
9,1.0369832261800767,0.6900478858947754,0.5545455942153931,0.07782919597625733,0.05767309999465942,0.3469353402853012,1.067456526041031,0.6778422656059265,0.5398434019088745,0.07627364647388458,0.06172522553801536,0.3896142604351044
10,1.021505565404892,0.6771269345283508,0.5447774209976196,0.0771231753230095,0.055226338237524035,0.34437863087654114,1.0526170117855072,0.6726696844100952,0.5348741021156311,0.07641536337137222,0.061380220621824265,0.379947327375412
11,1.0132979843616485,0.6684465065002442,0.5356873104572296,0.07694653862714768,0.055812655478715896,0.3448514778614044,1.0509191570281984,0.6737000727653504,0.5376207871437073,0.0758674253821373,0.06021186950802803,0.3772190842628479
12,0.999204421043396,0.658327024936676,0.5289583330154419,0.07676797342300415,0.05260071986913681,0.34087739610671997,1.0381723635196685,0.6603483338356018,0.5220016398429871,0.07553980046510697,0.06280689352750778,0.37782402968406675
13,0.9875979297161103,0.648226284980774,0.5198551659584045,0.07616565996408463,0.052205457359552385,0.3393716447353363,1.0247099573612213,0.6466894598007202,0.5125722360610961,0.0756654070019722,0.05845180755853653,0.3780204975605011
14,0.9742407684326172,0.6387763776779175,0.5114780101776123,0.07582545155286789,0.051472915798425674,0.3354643907546997,1.0223641147613525,0.6445026626586914,0.5081164674758911,0.07593535256385803,0.06045084661245346,0.37786145210266114
15,0.9726871401071548,0.6362006068229675,0.5079029974937439,0.07594819301366806,0.05234942013025284,0.3364865332841873,1.0141651928424835,0.6435317068099976,0.5087388806343078,0.07592566508054734,0.05886713606119156,0.37063348603248597
16,0.9603841743469239,0.6281669249534607,0.5022560772895813,0.07540743404626846,0.05050341460108757,0.33221724939346314,1.0076350214481353,0.6381532425880432,0.5037106785774231,0.07565392702817916,0.058788629680871965,0.36948177886009215
17,0.9473892350196839,0.6169830360412598,0.4924296772480011,0.07510796719789505,0.049445388108491896,0.33040619897842405,1.0145144822597505,0.6277570190429688,0.4940663380622864,0.07534103417396545,0.05834962970018387,0.3867574632167816
18,0.9484557712078094,0.6102373514175415,0.48794420766830443,0.07507767075300217,0.0472154738008976,0.33821841979026795,0.9961972386837006,0.6275690169334411,0.4938663067817688,0.0761113098859787,0.05759140458703041,0.3686282217502594
